204;1.023470
205;1.023130
206;1.023310
207;1.023270
208;1.023190
209;1.022970
210;1.022790
211;1.022530
212;1.022780
213;1.022800
214;1.023100
215;1.023130
216;1.022890
217;1.023280
218;1.023290
219;1.023810
220;1.023880
221;1.023770
222;1.023720
223;1.023390
224;1.023450
225;1.023770
226;1.023130
227;1.023070
228;1.022920
229;1.022940
230;1.023150
231;1.023030
232;1.023120
233;1.023030
234;1.022990
235;1.022820
236;1.023090
237;1.022980
238;1.022920
239;1.023160
240;1.022970
241;1.023310
242;1.022820
243;1.022740
244;1.023020
245;1.023000
246;1.023400
247;1.023460
248;1.023300
249;1.023400
250;1.023600
251;1.023640
252;1.023730
253;1.023690
254;1.023650
255;1.024450
256;1.024310
257;1.024270
258;1.024270
259;1.023970
260;1.023830
261;1.023400
262;1.023490
263;1.023530
264;1.023400
265;1.023420
266;1.023390
267;1.023770
268;1.023740
269;1.023970
270;1.023950
271;1.024020
272;1.024040
273;1.024280
274;1.025000
275;1.025030
276;1.025470
277;1.025260
278;1.025840
279;1.026310
280;1.026090
281;1.026420
282;1.026670
283;1.026370
284;1.026120
285;1.025870
286;1.025490
287;1.025400
288;1.025260
289;1.025260
290;1.025220
291;1.025020
292;1.025200
293;1.025360
294;1.025330
295;1.025120
296;1.024870
297;1.025320
298;1.025250
299;1.025660
300;1.025570
301;1.025340
302;1.025710
303;1.025820
304;1.026070
305;1.025910
306;1.026190
307;1.025970
308;1.026220
309;1.026180
310;1.026320
311;1.025790
312;1.025800
313;1.025230
314;1.025550
315;1.025480
316;1.025250
317;1.025340
318;1.025420
319;1.025260
320;1.025620
321;1.025930
322;1.026000
323;1.025570
324;1.025560
325;1.025590
326;1.025640
327;1.025510
328;1.025490
329;1.025550
330;1.025610
331;1.025740
332;1.025820
333;1.026420
334;1.026270
335;1.026170
336;1.026230
337;1.026120
338;1.026130
339;1.026310
340;1.026760
341;1.026870
342;1.026590
343;1.026660
344;1.026420
345;1.026650
346;1.026830
347;1.026620
348;1.026480
349;1.026470
350;1.026430
351;1.026370
352;1.026360
353;1.026110
354;1.025670
355;1.025670
356;1.025780
357;1.025980
358;1.025960
359;1.026270
360;1.026380
361;1.026320
362;1.026490
363;1.026690
364;1.026590
365;1.026550
366;1.026540
367;1.026380
368;1.026250
369;1.025980
370;1.025900
371;1.025880
372;1.025940
373;1.026200
374;1.026270
375;1.025720
376;1.025780
377;1.025630
378;1.025670
379;1.025660
380;1.025880
381;1.025560
382;1.025370
383;1.025470
384;1.025670
385;1.025810
386;1.025840
387;1.025680
388;1.025970
389;1.025830
390;1.025740
391;1.025550
392;1.025610
393;1.025790
394;1.025880
395;1.026170
396;1.025970
397;1.025860
398;1.025330
399;1.025350
400;1.025160
401;1.025070
402;1.025100
403;1.025090
404;1.024900
405;1.024690
406;1.024890
407;1.024830
408;1.024780
409;1.024810
410;1.025410
411;1.025460
412;1.025640
413;1.025610
414;1.025580
415;1.025480
416;1.025570
417;1.025260
418;1.025550
419;1.025430
420;1.025170
421;1.025220
422;1.025310
423;1.025240
424;1.024800
425;1.024970
426;1.025280
427;1.024950
428;1.024660
429;1.024850
430;1.025100
431;1.025130
432;1.025030
433;1.024700
434;1.024930
435;1.024700
436;1.024380
437;1.024300
438;1.024430
439;1.024640
440;1.024570
441;1.024340
442;1.024020
443;1.024030
444;1.023460
445;1.023490
446;1.023650
447;1.023810
448;1.023680
449;1.023930
450;1.024250
451;1.024110
452;1.024220
453;1.024160
454;1.024400
455;1.024360
456;1.024560
457;1.024610
458;1.024380
459;1.024510
460;1.024410
461;1.024540
462;1.024400
463;1.024330
464;1.023990
465;1.023840
466;1.023780
467;1.024050
468;1.023970
469;1.023820
470;1.023610
471;1.023570
472;1.023310
473;1.023130
474;1.023320
475;1.023220
476;1.023070
477;1.022990
478;1.023040
479;1.022970
480;1.023290
481;1.022780
482;1.022610
483;1.023010
484;1.022960
485;1.023070
486;1.022780
487;1.022840
488;1.023060
489;1.022990
490;1.023030
491;1.023250
492;1.023340
493;1.023480
494;1.023330
495;1.023260
496;1.023330
497;1.023500
498;1.023280
499;1.023560
500;1.024020
501;1.023820
502;1.023640
503;1.023850
504;1.023600
505;1.023810
506;1.023800
507;1.023440
508;1.023080
509;1.023090
510;1.023170
511;1.023090
512;1.023100
513;1.022930
514;1.022880
515;1.022830
516;1.022780
517;1.023070
518;1.023420
519;1.023750
520;1.023440
521;1.023330
522;1.023420
523;1.023510
524;1.023420
525;1.023640
526;1.023510
527;1.023660
528;1.023890
529;1.023520
530;1.023580
531;1.023920
532;1.023720
533;1.023480
534;1.023180
535;1.022830
536;1.023130
537;1.023190
538;1.023120
539;1.023460
540;1.023580
541;1.023360
542;1.022950
543;1.023000
544;1.022890
545;1.022830
546;1.022940
547;1.023100
548;1.023370
549;1.024280
550;1.024330
551;1.024190
552;1.024560
553;1.025040
554;1.025540
555;1.025730
556;1.025870
557;1.025840
558;1.025600
559;1.025850
560;1.026050
561;1.026070
562;1.026130
563;1.025670
564;1.025450
565;1.025000
566;1.025060
567;1.025100
568;1.025170
569;1.024880
570;1.024950
571;1.024560
572;1.024390
573;1.024050
574;1.024270
575;1.024840
576;1.024650
577;1.024770
578;1.024710
579;1.024390
580;1.024990
581;1.024530
582;1.024660
583;1.024900
584;1.024940
585;1.024960
586;1.025060
587;1.025230
588;1.025430
589;1.025540
590;1.025340
591;1.024730
592;1.024610
593;1.024920
594;1.024960
595;1.025270
596;1.025100
597;1.025440
598;1.025220
599;1.025560
600;1.025380
601;1.025760
602;1.025310
603;1.024480
604;1.024350
605;1.025040
606;1.025650
607;1.025000
608;1.024870
609;1.025050
610;1.025130
611;1.026010
612;1.026080
613;1.026050
614;1.026280
615;1.026320
616;1.026600
617;1.026080
618;1.025810
619;1.026280
620;1.026440
621;1.026350
622;1.026070
623;1.026700
624;1.026690
625;1.026220
626;1.025650
627;1.026210
628;1.026200
629;1.026030
630;1.026030
631;1.026320
632;1.026130
633;1.026350
634;1.025890
635;1.025960
636;1.026720
637;1.026590
638;1.026330
639;1.026320
640;1.026240
641;1.026630
642;1.026380
643;1.026760
644;1.026590
645;1.026880
646;1.026860
647;1.026970
648;1.026980
649;1.027120
650;1.027390
651;1.027140
652;1.027320
653;1.027220
654;1.027230
655;1.027400
656;1.027460
657;1.027060
658;1.027260
659;1.027320
660;1.027260
661;1.027390
662;1.027300
663;1.027180
664;1.026980
665;1.026980
666;1.026900
667;1.026880
668;1.026930
669;1.026810
670;1.026830
671;1.026890
672;1.027010
673;1.026840
674;1.027220
675;1.027170
676;1.027200
677;1.026990
678;1.027040
679;1.026950
680;1.027040
681;1.027120
682;1.027060
683;1.027260
684;1.027370
685;1.027290
686;1.027100
687;1.027240
688;1.027370
689;1.027320
690;1.027230
691;1.027300
692;1.027260
693;1.027310
694;1.027440
695;1.027390
696;1.027410
697;1.027390
698;1.027450
699;1.027340
700;1.027360
701;1.027450
702;1.027430
703;1.027260
704;1.027340
705;1.027450
706;1.027420
707;1.027400
708;1.027460
709;1.027460
710;1.027220
711;1.027260
712;1.027260
713;1.027260
714;1.027110
715;1.026850
716;1.026780
717;1.026730
718;1.026810
719;1.026790
720;1.026810
721;1.026940
722;1.027160
723;1.027150
724;1.027160
725;1.027160
726;1.027250
727;1.027110
728;1.027180
729;1.027120
730;1.027010
731;1.027230
732;1.027280
733;1.027080
734;1.027140
735;1.027120
736;1.027020
737;1.027150
738;1.027110
739;1.027140
740;1.027160
741;1.027290
742;1.027220
743;1.027220
744;1.027300
745;1.027140
746;1.027000
747;1.026710
748;1.026560
749;1.026450
750;1.026450
751;1.026300
752;1.026450
753;1.026530
754;1.026750
755;1.026630
756;1.026770
757;1.026820
758;1.026720
759;1.026760
760;1.026790
761;1.026720
762;1.026790
763;1.026740
764;1.026630
765;1.026740
766;1.027080
767;1.027170
768;1.027190
769;1.027250
770;1.027320
771;1.027330
772;1.027410
773;1.027420
774;1.027300
775;1.027420
776;1.027410
777;1.027420
778;1.027460
779;1.027270
780;1.027390
781;1.027310
782;1.027260
783;1.026840
784;1.026520
785;1.026580
786;1.026360
787;1.026490
788;1.026780
789;1.026650
790;1.026640
791;1.026580
792;1.026540
793;1.026380
794;1.026430
795;1.026430
796;1.026340
797;1.026270
798;1.026140
799;1.025870
800;1.025800
801;1.025770
802;1.025800
803;1.025870
804;1.025820
805;1.025990
806;1.025880
807;1.025870
808;1.025820
809;1.025790
810;1.025680
811;1.025730
812;1.025880
813;1.025810
814;1.025770
815;1.025750
816;1.025780
817;1.025750
818;1.025800
819;1.025790
820;1.025740
821;1.025790
822;1.025750
823;1.025680
824;1.025520
825;1.025580
826;1.025510
827;1.025440
828;1.025320
829;1.025390
830;1.025540
831;1.025440
832;1.025450
833;1.025600
834;1.025550
835;1.025700
836;1.025580
837;1.025560
838;1.025610
839;1.025740
840;1.025920
841;1.026020
842;1.025950
843;1.025810
844;1.025700
845;1.025700
846;1.025640
847;1.025660
848;1.025860
849;1.025710
850;1.025710
851;1.025690
852;1.025530
853;1.025600
854;1.025510
855;1.025650
856;1.025660
857;1.025700
858;1.025580
859;1.025360
860;1.025410
861;1.025510
862;1.025500
863;1.025390
864;1.025300
865;1.025380
866;1.025340
867;1.025290
868;1.025190
869;1.025190
870;1.025170
871;1.025190
872;1.025120
873;1.025240
874;1.025160
875;1.025140
876;1.025100
877;1.025150
878;1.025090
879;1.025090
880;1.025200
881;1.025310
882;1.025300
883;1.025260
884;1.025160
885;1.025080
886;1.024560
887;1.024690
888;1.024640
889;1.024830
890;1.025000
891;1.024890
892;1.025070
893;1.024950
894;1.025100
895;1.025310
896;1.025350
897;1.025250
898;1.025560
899;1.025460
900;1.025360
901;1.025170
902;1.025450
903;1.025260
904;1.025100
905;1.024980
906;1.025090
907;1.025240
908;1.025130
909;1.025180
910;1.025310
911;1.025160
912;1.025160
913;1.025370
914;1.025450
915;1.025570
916;1.025760
917;1.025700
918;1.025770
919;1.025660
920;1.025650
921;1.025660
922;1.025710
923;1.025540
924;1.025600
925;1.025540
926;1.025480
927;1.025460
928;1.025560
929;1.025460
930;1.025410
931;1.025390
932;1.025500
933;1.025430
934;1.025450
935;1.025580
936;1.025580
937;1.025640
938;1.025450
939;1.025560
940;1.025470
941;1.025500
942;1.025510
943;1.025630
944;1.025710
945;1.025730
946;1.025800
947;1.025870
948;1.025890
949;1.025900
950;1.025790
951;1.025780
952;1.025840
953;1.025740
954;1.025780
955;1.025580
956;1.025590
957;1.025730
958;1.025670
959;1.025800
960;1.025830
961;1.025650
962;1.025660
963;1.025920
964;1.025860
965;1.025820
966;1.025850
967;1.025980
968;1.026000
969;1.025940
970;1.025970
971;1.025970
972;1.025980
973;1.025980
974;1.026000
975;1.026050
976;1.026040
977;1.026030
978;1.025960
979;1.025890
980;1.025900
981;1.025810
982;1.025830
983;1.025710
984;1.025740
985;1.025740
986;1.025740
987;1.025750
988;1.025740
989;1.025800
990;1.025740
991;1.025680
992;1.025750
993;1.025710
994;1.025770
995;1.025740
996;1.025680
997;1.025750
998;1.025740
999;1.025780
1000;1.025770
1001;1.025750
1002;1.025770
1003;1.025730
1004;1.025680
1005;1.025650
1006;1.025620
1007;1.025670
1008;1.025760
1009;1.025750
1010;1.025680
1011;1.025680
1012;1.025690
1013;1.025720
1014;1.025740
1015;1.025830
1016;1.025910
1017;1.025990
1018;1.026020
1019;1.026030
1020;1.026070
1021;1.025960
1022;1.025930
1023;1.025870
1024;1.025870
1025;1.025890
1026;1.025990
1027;1.025990
1028;1.025980
1029;1.025870
1030;1.025870
1031;1.025870
1032;1.025870
1033;1.025870
1034;1.025870
1035;1.025870
1036;1.025870
1037;1.025870
1038;1.025870
1039;1.025870
1040;1.025870
1041;1.025870
1042;1.025870
1043;1.025870
1044;1.025870
1045;1.025870
1046;1.025870
1047;1.025870
1048;1.025870
1049;1.025870
1050;1.025870
1051;1.025880
1052;1.025870
1053;1.025870
1054;1.025880
1055;1.025890
1056;1.025870
1057;1.025870
1058;1.025870
1059;1.025820
1060;1.025810
1061;1.025850
1062;1.025850
1063;1.025830
1064;1.025830
1065;1.025870
1066;1.025900
1067;1.025960
1068;1.025890
1069;1.025920
1070;1.025900
1071;1.025830
1072;1.025900
1073;1.025900
1074;1.025900
1075;1.025870
1076;1.026080
1077;1.025960
1078;1.025940
1079;1.025910
1080;1.025830
1081;1.025980
1082;1.025850
1083;1.025850
1084;1.025870
1085;1.025830
1086;1.025870
1087;1.025900
1088;1.025910
1089;1.025860
1090;1.025920
1091;1.025940
1092;1.026120
1093;1.026080
1094;1.026170
1095;1.026100
1096;1.026110
1097;1.026120
1098;1.026090
1099;1.026060
1100;1.025990
1101;1.025970
1102;1.025990
1103;1.025980
1104;1.025990
1105;1.025990
1106;1.025980
1107;1.025940
1108;1.025940
1109;1.025930
1110;1.025910
1111;1.025950
1112;1.025930
1113;1.025950
1114;1.026030
1115;1.026190
1116;1.026240
1117;1.026220
1118;1.026210
1119;1.026190
1120;1.026040
1121;1.026030
1122;1.025990
1123;1.025940
1124;1.025940
1125;1.025990
1126;1.026020
1127;1.026070
1128;1.026290
1129;1.026290
1130;1.026260
1131;1.026210
1132;1.026200
1133;1.026210
1134;1.026170
1135;1.026180
1136;1.026220
1137;1.026250
1138;1.026280
1139;1.026250
1140;1.026230
1141;1.026230
1142;1.026310
1143;1.026450
1144;1.026570
1145;1.026560
1146;1.026570
1147;1.026620
1148;1.026490
1149;1.026720
1150;1.026690
1151;1.026640
1152;1.026650
1153;1.026670
1154;1.026610
1155;1.026520
1156;1.026560
1157;1.026540
1158;1.026650
1159;1.026690
1160;1.026730
1161;1.026660
1162;1.026610
1163;1.026550
1164;1.026530
1165;1.026480
1166;1.026430
1167;1.026480
1168;1.026430
1169;1.026500
1170;1.026430
1171;1.026390
1172;1.026350
1173;1.026270
1174;1.026220
1175;1.026230
1176;1.026240
1177;1.026250
1178;1.026310
1179;1.026290
1180;1.026340
1181;1.026350
1182;1.026280
1183;1.026200
1184;1.026220
1185;1.026170
1186;1.026070
1187;1.025970
1188;1.025970
1189;1.026000
1190;1.026080
1191;1.026120
1192;1.026130
1193;1.026140
1194;1.026150
1195;1.026270
1196;1.026360
1197;1.026430
1198;1.026300
1199;1.026160
1200;1.026060
1201;1.026000
1202;1.025870
1203;1.025870
1204;1.025800
1205;1.025840
1206;1.025780
1207;1.026100
1208;1.026130
1209;1.026260
1210;1.026000
1211;1.025830
1212;1.025850
1213;1.026150
1214;1.026340
1215;1.026610
1216;1.026730
1217;1.026720
1218;1.026640
1219;1.026750
1220;1.026850
1221;1.026590
1222;1.026880
1223;1.026870
1224;1.027210
1225;1.027090
1226;1.027120
1227;1.027230
1228;1.027040
1229;1.026890
1230;1.026910
1231;1.027070
1232;1.027160
1233;1.027170
1234;1.027920
1235;1.028640
1236;1.029280
1237;1.028970
1238;1.029090
1239;1.028810
1240;1.028500
1241;1.028810
1242;1.028510
1243;1.028750
1244;1.028830
1245;1.028770
1246;1.028940
1247;1.028720
1248;1.028570
1249;1.028580
1250;1.028640
1251;1.028810
1252;1.028680
1253;1.028690
1254;1.028750
1255;1.028640
1256;1.028190
1257;1.028270
1258;1.028220
1259;1.028150
1260;1.028380
1261;1.028020
1262;1.028150
1263;1.027710
1264;1.027710
1265;1.027780
1266;1.027770
1267;1.027370
1268;1.027210
1269;1.026760
1270;1.026760
1271;1.026640
1272;1.026710
1273;1.026850
1274;1.026900
1275;1.026950
1276;1.026990
1277;1.027030
1278;1.027020
1279;1.026980
1280;1.027240
1281;1.027210
1282;1.027130
1283;1.027010
1284;1.027220
1285;1.027290
1286;1.027470
1287;1.027550
1288;1.028030
1289;1.028030
1290;1.028050
1291;1.027700
1292;1.027470
1293;1.027430
1294;1.027290
1295;1.027090
1296;1.027350
1297;1.027170
1298;1.027200
1299;1.027170
1300;1.027170
1301;1.027430
1302;1.027230
1303;1.027070
1304;1.027130
1305;1.027220
1306;1.027100
1307;1.027000
1308;1.027110
1309;1.026980
1310;1.027130
1311;1.026920
1312;1.026880
1313;1.026910
1314;1.026710
1315;1.026800
1316;1.027050
1317;1.027070
1318;1.026600
1319;1.026440
1320;1.026460
1321;1.026740
1322;1.026460
1323;1.026760
1324;1.026830
1325;1.026730
1326;1.026450
1327;1.026150
1328;1.026310
1329;1.026260
1330;1.026410
1331;1.026180
1332;1.026230
1333;1.026250
1334;1.026280
1335;1.026140
1336;1.026270
1337;1.026280
1338;1.026510
1339;1.026470
1340;1.026440
1341;1.026310
1342;1.026440
1343;1.026580
1344;1.026820
1345;1.026780
1346;1.026800
1347;1.026810
1348;1.026860
1349;1.026740
1350;1.026900
1351;1.026920
1352;1.027020
1353;1.027150
1354;1.027140
1355;1.027140
1356;1.027120
1357;1.027100
1358;1.027000
1359;1.027090
1360;1.026930
1361;1.026900
1362;1.026960
1363;1.026990
1364;1.026890
1365;1.026800
1366;1.026750
1367;1.026920
1368;1.027000
1369;1.027000
1370;1.027110
1371;1.027220
1372;1.027510
1373;1.027390
1374;1.027470
1375;1.027450
1376;1.027400
1377;1.027330
1378;1.027190
1379;1.027430
1380;1.027250
1381;1.027080
1382;1.027050
1383;1.027210
1384;1.027130
1385;1.027050
1386;1.026920
1387;1.026900
1388;1.026660
1389;1.026650
1390;1.026700
1391;1.026840
1392;1.026880
1393;1.026870
1394;1.027000
1395;1.027170
1396;1.027230
1397;1.027290
1398;1.027490
1399;1.027430
1400;1.027560
1401;1.028070
1402;1.027900
1403;1.027760
1404;1.027690
1405;1.027640
1406;1.027450
1407;1.027150
1408;1.027230
1409;1.027290
1410;1.027260
1411;1.027190
1412;1.027170
1413;1.027340
1414;1.027220
1415;1.027150
1416;1.027350
1417;1.027400
1418;1.027420
1419;1.027320
1420;1.027630
1421;1.027340
1422;1.027310
1423;1.027430
1424;1.027480
1425;1.027460
1426;1.027440
1427;1.027370
1428;1.027240
1429;1.027270
1430;1.027340
1431;1.027410
1432;1.027270
1433;1.027360
1434;1.027250
1435;1.027360
1436;1.027300
1437;1.027320
1438;1.027350
1439;1.027360
1440;1.027290
1441;1.027410
1442;1.027420
1443;1.027500
1444;1.027370
1445;1.027300
1446;1.027210
1447;1.027280
1448;1.027310
1449;1.027240
1450;1.027360
1451;1.027320
1452;1.027390
1453;1.027470
1454;1.027490
1455;1.027490
1456;1.027340
1457;1.027190
1458;1.027220
1459;1.027180
1460;1.027200
1461;1.027290
1462;1.027170
1463;1.027130
1464;1.027070
1465;1.027130
1466;1.027110
1467;1.027200
1468;1.027150
1469;1.027190
1470;1.027070
1471;1.027230
1472;1.027390
1473;1.027240
1474;1.027460
1475;1.027750
1476;1.027910
1477;1.027890
1478;1.027460
1479;1.027530
1480;1.027390
1481;1.027120
1482;1.027400
1483;1.027380
1484;1.027340
1485;1.027370
1486;1.027410
1487;1.027340
1488;1.027300
1489;1.027250
1490;1.027240
1491;1.026910
1492;1.026890
1493;1.027080
1494;1.027140
1495;1.027100
1496;1.027180
1497;1.027270
1498;1.027380
1499;1.027300
1500;1.027090
1501;1.027100
1502;1.027280
1503;1.027110
1504;1.027070
1505;1.027100
1506;1.027120
1507;1.027220
1508;1.027350
1509;1.027290
1510;1.027330
1511;1.027190
1512;1.027080
1513;1.027030
1514;1.027130
1515;1.027320
1516;1.027130
1517;1.027050
1518;1.027120
1519;1.027210
1520;1.027150
1521;1.027160
1522;1.027190
1523;1.027440
1524;1.027580
1525;1.027430
1526;1.027330
1527;1.027360
1528;1.027450
1529;1.027390
1530;1.027510
1531;1.027410
1532;1.027340
1533;1.027400
1534;1.027490
1535;1.027400
1536;1.027310
1537;1.027290
1538;1.027340
1539;1.027540
1540;1.027440
1541;1.027590
1542;1.027460
1543;1.027260
1544;1.027110
1545;1.027070
1546;1.026880
1547;1.026870
1548;1.026660
1549;1.026730
1550;1.026730
1551;1.026610
1552;1.026710
1553;1.026790
1554;1.026790
1555;1.026750
1556;1.026210
1557;1.025770
1558;1.025950
1559;1.026070
1560;1.026140
1561;1.026440
1562;1.026150
1563;1.026160
1564;1.026380
1565;1.026430
1566;1.026160
1567;1.025850
1568;1.026170
1569;1.025830
1570;1.025850
1571;1.025590
1572;1.025550
1573;1.025570
1574;1.025540
1575;1.025590
1576;1.025390
1577;1.025430
1578;1.025310
1579;1.025520
1580;1.025490
1581;1.025640
1582;1.025530
1583;1.025930
1584;1.025510
1585;1.025450
1586;1.025250
1587;1.025200
1588;1.025040
1589;1.024280
1590;1.024410
1591;1.024410
1592;1.024160
1593;1.023920
1594;1.024030
1595;1.023820
1596;1.023790
1597;1.023790
1598;1.023680
1599;1.023880
1600;1.023960
1601;1.024220
1602;1.024350
1603;1.024520
1604;1.024700
1605;1.024690
1606;1.024830
1607;1.024740
1608;1.024730
1609;1.024830
1610;1.024440
1611;1.024690
1612;1.024540
1613;1.024460
1614;1.024100
1615;1.024160
1616;1.024440
1617;1.023940
1618;1.024260
1619;1.024320
1620;1.024180
1621;1.023950
1622;1.024170
1623;1.023860
1624;1.023830
1625;1.023690
1626;1.023520
1627;1.023880
1628;1.023860
1629;1.023560
1630;1.023870
1631;1.023750
1632;1.023860
1633;1.023990
1634;1.024370
1635;1.024740
1636;1.024210
1637;1.024260
1638;1.024410
1639;1.024180
1640;1.024270
1641;1.024220
1642;1.023810
1643;1.023750
1644;1.024020
1645;1.024010
1646;1.023670
1647;1.022780
1648;1.022640
1649;1.022850
1650;1.022890
1651;1.022710
1652;1.022060
1653;1.021550
1654;1.021880
1655;1.021880
1656;1.022140
1657;1.022690
1658;1.022830
1659;1.022520
1660;1.022730
1661;1.022650
1662;1.022620
1663;1.022210
1664;1.022520
1665;1.022520
1666;1.022810
1667;1.022710
1668;1.022920
1669;1.023150
1670;1.023230
1671;1.023310
1672;1.022950
1673;1.022710
1674;1.022600
1675;1.022450
1676;1.022930
1677;1.022260
1678;1.022130
1679;1.022310
1680;1.022110
1681;1.022060
1682;1.022250
1683;1.022090
1684;1.022260
1685;1.022100
1686;1.022340
1687;1.022090
1688;1.022390
1689;1.022830
1690;1.022860
1691;1.022740
1692;1.022850
1693;1.023160
1694;1.023420
1695;1.023690
1696;1.023810
1697;1.024350
1698;1.024210
1699;1.023740
1700;1.023760
1701;1.023430
1702;1.023260
1703;1.023620
1704;1.023740
1705;1.023500
1706;1.023210
1707;1.023620
1708;1.023390
1709;1.023610
1710;1.023400
1711;1.023280
1712;1.023510
1713;1.023700
1714;1.023680
1715;1.023680
1716;1.023360
1717;1.022910
1718;1.023370
1719;1.023340
1720;1.023220
1721;1.023490
1722;1.023210
1723;1.023300
1724;1.023100
1725;1.023510
1726;1.023510
1727;1.023620
1728;1.023730
1729;1.023640
1730;1.023610
1731;1.023950
1732;1.024000
1733;1.023700
1734;1.023890
1735;1.024050
1736;1.024170
1737;1.024040
1738;1.023940
1739;1.024110
1740;1.024120
1741;1.024230
1742;1.024010
1743;1.024190
1744;1.024210
1745;1.024230
1746;1.024220
1747;1.024170
1748;1.023920
1749;1.024200
1750;1.024160
1751;1.023960
1752;1.024040
1753;1.024050
1754;1.023970
1755;1.023890
1756;1.023820
1757;1.023590
1758;1.023560
1759;1.023450
1760;1.023230
1761;1.023670
1762;1.023810
1763;1.023750
1764;1.023630
1765;1.023520
1766;1.023120
1767;1.023460
1768;1.023820
1769;1.023930
1770;1.024170
1771;1.024360
1772;1.024200
1773;1.024210
1774;1.024390
1775;1.024250
1776;1.024510
1777;1.024220
1778;1.023910
1779;1.023740
1780;1.023810
1781;1.023710
1782;1.023800
1783;1.023590
1784;1.023650
1785;1.023710
1786;1.023610
1787;1.023700
1788;1.023590
1789;1.023530
1790;1.023300
1791;1.023430
1792;1.023410
1793;1.023430
1794;1.023580
1795;1.023790
1796;1.023700
1797;1.023700
1798;1.023610
1799;1.023670
1800;1.023580
1801;1.023440
1802;1.023090
1803;1.023320
1804;1.023460
1805;1.023490
1806;1.023470
1807;1.023540
1808;1.023360
1809;1.023510
1810;1.023540
1811;1.023470
1812;1.023440
1813;1.023640
1814;1.023410
1815;1.023350
1816;1.023360
1817;1.023270
1818;1.023360
1819;1.023250
1820;1.023310
1821;1.023440
1822;1.023480
1823;1.023500
1824;1.023550
1825;1.023380
1826;1.023510
1827;1.023400
1828;1.023410
1829;1.023450
1830;1.023540
1831;1.023570
1832;1.023520
1833;1.023450
1834;1.023450
1835;1.023640
1836;1.023520
1837;1.023650
1838;1.023440
1839;1.023510
1840;1.023310
1841;1.022620
1842;1.022610
1843;1.022720
1844;1.022540
1845;1.022490
1846;1.022460
1847;1.022370
1848;1.022140
1849;1.022390
1850;1.022460
1851;1.022560
1852;1.022710
1853;1.022680
1854;1.022840
1855;1.022670
1856;1.022590
1857;1.022800
1858;1.023250
1859;1.023210
1860;1.023200
1861;1.023190
1862;1.023440
1863;1.023450
1864;1.023430
1865;1.023430
1866;1.023350
1867;1.023130
1868;1.023060
1869;1.023290
1870;1.023200
1871;1.023190
1872;1.023390
1873;1.023650
1874;1.023810
