22/08/2015;230.389999
23/08/2015;228.169006
24/08/2015;210.494995
25/08/2015;221.608994
26/08/2015;225.830994
27/08/2015;224.768997
28/08/2015;231.395996
29/08/2015;229.779999
30/08/2015;228.761002
31/08/2015;230.056000
01/09/2015;228.121002
02/09/2015;229.283997
03/09/2015;227.182999
04/09/2015;230.298004
05/09/2015;235.018997
06/09/2015;239.839996
07/09/2015;239.847000
08/09/2015;243.606995
09/09/2015;238.167999
10/09/2015;238.477005
11/09/2015;240.106995
12/09/2015;235.229004
13/09/2015;230.511993
14/09/2015;230.643997
15/09/2015;230.304001
16/09/2015;229.091003
17/09/2015;229.809998
18/09/2015;232.975006
19/09/2015;231.492996
20/09/2015;231.212006
21/09/2015;227.085007
22/09/2015;230.617996
23/09/2015;230.283005
24/09/2015;234.529007
25/09/2015;235.143997
26/09/2015;234.339996
27/09/2015;232.757004
28/09/2015;239.141998
29/09/2015;236.686996
30/09/2015;236.059998
01/10/2015;237.548996
02/10/2015;237.292999
03/10/2015;238.729996
04/10/2015;238.259003
05/10/2015;240.382996
06/10/2015;246.063004
07/10/2015;242.968994
08/10/2015;242.304001
09/10/2015;243.931000
10/10/2015;244.940994
11/10/2015;247.050003
12/10/2015;245.307999
13/10/2015;249.507996
14/10/2015;251.988998
15/10/2015;254.320007
16/10/2015;262.868988
17/10/2015;270.640015
18/10/2015;261.643005
19/10/2015;263.437012
20/10/2015;269.463013
21/10/2015;266.272003
22/10/2015;274.023010
23/10/2015;276.496002
24/10/2015;281.653992
25/10/2015;283.679993
26/10/2015;285.299988
27/10/2015;293.787994
28/10/2015;304.618011
29/10/2015;313.855011
30/10/2015;328.015015
31/10/2015;314.165985
01/11/2015;325.431000
02/11/2015;361.188995
03/11/2015;403.416992
04/11/2015;411.562988
05/11/2015;386.354004
06/11/2015;374.470001
07/11/2015;386.481995
08/11/2015;373.368011
09/11/2015;380.256989
10/11/2015;336.819000
11/11/2015;311.084015
12/11/2015;338.152008
13/11/2015;336.752991
14/11/2015;332.906006
15/11/2015;320.165985
16/11/2015;330.751007
17/11/2015;335.093994
18/11/2015;334.589996
19/11/2015;326.148987
20/11/2015;322.022003
21/11/2015;326.927002
22/11/2015;324.536011
23/11/2015;323.045990
24/11/2015;320.045990
25/11/2015;328.205994
26/11/2015;352.683990
27/11/2015;358.041992
28/11/2015;357.381012
29/11/2015;371.294006
30/11/2015;377.321014
01/12/2015;362.488007
02/12/2015;359.187012
03/12/2015;361.045990
04/12/2015;363.183014
05/12/2015;388.949005
06/12/2015;388.782990
07/12/2015;395.536011
08/12/2015;415.562988
09/12/2015;417.562988
10/12/2015;415.479004
11/12/2015;451.937988
12/12/2015;434.997009
13/12/2015;433.755005
14/12/2015;444.182007
15/12/2015;465.321014
16/12/2015;454.933990
17/12/2015;456.078003
18/12/2015;463.615997
19/12/2015;462.321991
20/12/2015;442.684998
21/12/2015;438.639008
22/12/2015;436.571991
23/12/2015;442.401001
24/12/2015;454.984985
25/12/2015;455.653015
26/12/2015;417.273987
27/12/2015;422.822998
28/12/2015;422.278992
29/12/2015;432.983002
30/12/2015;426.619995
31/12/2015;430.566986
01/01/2016;434.334015
02/01/2016;433.437988
03/01/2016;430.010986
04/01/2016;433.091003
05/01/2016;431.959991
06/01/2016;429.105011
07/01/2016;458.048004
08/01/2016;453.230011
09/01/2016;447.610992
10/01/2016;447.990997
11/01/2016;448.428009
12/01/2016;435.690002
13/01/2016;432.371002
14/01/2016;430.306000
15/01/2016;364.330994
16/01/2016;387.536011
17/01/2016;382.299011
18/01/2016;387.167999
19/01/2016;380.148987
20/01/2016;420.230011
21/01/2016;410.261993
22/01/2016;382.492004
23/01/2016;387.490997
24/01/2016;402.971008
25/01/2016;391.726013
26/01/2016;392.153015
27/01/2016;394.971985
28/01/2016;380.289001
29/01/2016;379.473999
30/01/2016;378.255005
31/01/2016;368.766998
01/02/2016;373.056000
02/02/2016;374.447998
03/02/2016;369.949005
04/02/2016;389.593994
05/02/2016;386.549011
06/02/2016;376.522003
07/02/2016;376.619995
08/02/2016;373.446991
09/02/2016;376.028992
10/02/2016;381.648987
11/02/2016;379.653992
12/02/2016;384.263000
13/02/2016;391.859985
14/02/2016;407.230011
15/02/2016;400.184998
16/02/2016;407.488007
17/02/2016;416.321991
18/02/2016;422.372986
19/02/2016;420.785004
20/02/2016;437.164001
21/02/2016;438.798004
22/02/2016;437.747986
23/02/2016;420.735992
24/02/2016;424.954987
25/02/2016;424.544006
26/02/2016;432.152008
27/02/2016;432.519012
28/02/2016;433.503998
29/02/2016;437.696991
01/03/2016;435.122986
02/03/2016;423.989014
03/03/2016;421.651001
04/03/2016;410.938995
05/03/2016;400.570007
06/03/2016;407.707001
07/03/2016;414.321014
08/03/2016;413.971985
09/03/2016;414.859985
10/03/2016;417.131012
11/03/2016;421.690002
12/03/2016;411.623993
13/03/2016;414.065002
14/03/2016;416.437988
15/03/2016;416.829987
16/03/2016;417.010986
17/03/2016;420.621002
18/03/2016;409.548004
19/03/2016;410.444000
20/03/2016;413.755005
21/03/2016;413.307007
22/03/2016;418.088989
23/03/2016;418.040985
24/03/2016;416.394012
25/03/2016;417.177002
26/03/2016;417.945007
27/03/2016;426.765015
28/03/2016;424.230988
29/03/2016;416.515991
30/03/2016;414.816010
31/03/2016;416.729004
01/04/2016;417.959991
02/04/2016;420.872986
03/04/2016;420.903992
04/04/2016;421.444000
05/04/2016;424.029999
06/04/2016;423.412994
07/04/2016;422.744995
08/04/2016;420.348999
09/04/2016;419.411011
