1993/12;465.95;2.7
1994/01;472.99;2.67
1994/02;471.58;2.69
1994/03;463.81;2.74
1994/04;447.23;2.85
1994/05;450.90;2.84
1994/06;454.83;2.82
1994/07;451.40;2.85
1994/08;464.24;2.78
1994/09;466.96;2.77
1994/1;463.81;2.8
1994/11;461.01;2.84
1994/12;455.19;2.89
1995/01;465.25;2.83
1995/02;481.92;2.73
1995/03;493.15;2.67
1995/04;507.91;2.61
1995/05;523.81;2.54
1995/06;539.35;2.48
1995/07;557.37;2.41
1995/08;559.11;2.42
1995/09;578.77;2.35
1995/1;582.92;2.34
1995/11;595.53;2.3
1995/12;614.57;2.24
1996/01;614.42;2.26
1996/02;649.54;2.16
1996/03;647.07;2.18
1996/04;647.17;2.19
1996/05;661.23;2.15
1996/06;668.50;2.14
1996/07;644.07;2.24
1996/08;662.68;2.19
1996/09;674.88;2.17
1996/1;701.46;2.1
1996/11;735.67;2.01
1996/12;743.25;2
1997/01;766.22;1.95
1997/02;798.39;1.88
1997/03;792.16;1.9
1997/04;763.93;1.98
1997/05;833.09;1.82
1997/06;876.29;1.73
1997/07;925.29;1.64
1997/08;927.24;1.65
1997/09;937.02;1.64
1997/1;951.16;1.62
1997/11;938.92;1.64
1997/12;962.37;1.61
1998/01;963.36;1.61
1998/02;1023.74;1.52
1998/03;1076.83;1.45
1998/04;1112.20;1.42
1998/05;1108.42;1.43
1998/06;1108.39;1.44
1998/07;1156.58;1.38
1998/08;1074.62;1.5
1998/09;1020.64;1.58
1998/1;1032.47;1.57
1998/11;1144.43;1.41
1998/12;1190.05;1.36
1999/01;1248.77;1.3
1999/02;1246.58;1.31
1999/03;1281.66;1.28
1999/04;1334.76;1.23
1999/05;1332.07;1.23
1999/06;1322.55;1.24
1999/07;1380.99;1.2
1999/08;1327.49;1.25
1999/09;1318.17;1.26
1999/1;1300.01;1.28
1999/11;1391.00;1.2
1999/12;1428.68;1.17
2000/01;1425.59;1.17
2000/02;1388.87;1.21
2000/03;1442.21;1.16
2000/04;1461.36;1.15
2000/05;1418.48;1.18
2000/06;1461.96;1.14
2000/07;1473.00;1.13
2000/08;1485.46;1.11
2000/09;1468.05;1.11
2000/1;1390.14;1.17
2000/11;1378.04;1.18
2000/12;1330.93;1.22
2001/01;1335.63;1.21
2001/02;1305.75;1.23
2001/03;1185.85;1.35
2001/04;1189.84;1.33
2001/05;1270.37;1.24
2001/06;1238.71;1.27
2001/07;1204.45;1.3
2001/08;1178.50;1.33
2001/09;1044.64;1.51
2001/1;1076.59;1.46
2001/11;1129.68;1.39
2001/12;1144.93;1.37
2002/01;1140.21;1.38
2002/02;1100.67;1.43
2002/03;1153.79;1.36
2002/04;1111.93;1.42
2002/05;1079.25;1.48
2002/06;1014.02;1.58
2002/07;903.59;1.77
2002/08;912.55;1.74
2002/09;867.81;1.82
2002/1;854.63;1.86
2002/11;909.93;1.76
2002/12;899.18;1.79
2003/01;895.84;1.8
2003/02;837.03;1.93
2003/03;846.63;1.92
2003/04;890.03;1.82
2003/05;935.96;1.73
2003/06;988.00;1.64
2003/07;992.54;1.64
2003/08;989.53;1.66
2003/09;1019.44;1.63
2003/1;1038.73;1.62
2003/11;1049.90;1.63
2003/12;1080.64;1.61
2004/01;1132.52;1.55
2004/02;1143.36;1.56
2004/03;1123.98;1.6
2004/04;1133.36;1.61
2004/05;1102.78;1.67
2004/06;1132.76;1.64
2004/07;1105.85;1.7
2004/08;1088.94;1.74
2004/09;1117.66;1.71
2004/1;1117.21;1.72
2004/11;1168.94;1.66
2004/12;1199.21;1.62
2005/01;1181.41;1.67
2005/02;1199.63;1.66
2005/03;1194.90;1.69
2005/04;1164.43;1.76
2005/05;1178.28;1.76
2005/06;1202.25;1.74
2005/07;1222.24;1.73
2005/08;1224.27;1.74
2005/09;1225.92;1.75
2005/1;1191.96;1.82
2005/11;1237.37;1.78
2005/12;1262.07;1.76
2006/01;1278.73;1.75
2006/02;1276.65;1.77
2006/03;1293.74;1.76
2006/04;1302.17;1.77
2006/05;1290.01;1.8
2006/06;1253.17;1.87
2006/07;1260.24;1.88
2006/08;1287.15;1.85
2006/09;1317.74;1.83
2006/1;1363.38;1.79
2006/11;1388.64;1.77
2006/12;1416.42;1.76
2007/01;1424.16;1.76
2007/02;1444.80;1.75
2007/03;1406.95;1.81
2007/04;1463.64;1.76
2007/05;1511.14;1.72
2007/06;1514.19;1.73
2007/07;1520.71;1.74
2007/08;1454.62;1.84
2007/09;1497.12;1.8
2007/1;1539.66;1.77
2007/11;1463.39;1.88
2007/12;1479.22;1.87
2008/01;1378.76;2.03
2008/02;1354.87;2.07
2008/03;1316.94;2.15
2008/04;1370.47;2.08
2008/05;1403.22;2.04
2008/06;1341.25;2.14
2008/07;1257.33;2.29
2008/08;1281.47;2.25
2008/09;1216.95;2.37
2008/1;968.8;2.96
2008/11;883.04;3.23
2008/12;877.56;3.23
2009/01;865.58;3.24
2009/02;805.23;3.43
2009/03;757.13;3.6
2009/04;848.15;3.15
2009/05;902.41;2.9
2009/06;926.12;2.76
2009/07;935.82;2.67
2009/08;1009.73;2.42
2009/09;1044.55;2.29
2009/1;1067.66;2.19
2009/11;1088.07;2.1
2009/12;1110.38;2.02
2010/01;1123.58;1.98
2010/02;1089.16;2.03
2010/03;1152.05;1.9
2010/04;1197.32;1.83
2010/05;1125.06;1.95
2010/06;1083.36;2.03
2010/07;1079.8;2.05
2010/08;1087.28;2.05
2010/09;1122.08;1.99
2010/1;1171.58;1.92
2010/11;1198.89;1.89
2010/12;1241.53;1.83
2011/01;1282.62;1.79
2011/02;1321.12;1.76
2011/03;1304.49;1.8
2011/04;1331.51;1.78
2011/05;1338.31;1.8
2011/06;1287.29;1.89
2011/07;1325.19;1.86
2011/08;1185.31;2.1
2011/09;1173.88;2.15
2011/1;1207.22;2.12
2011/11;1226.42;2.12
2011/12;1243.32;2.13
2012/01;1300.58;2.06
2012/02;1352.49;2
2012/03;1389.24;1.97
2012/04;1386.43;2
2012/05;1341.27;2.09
2012/06;1323.48;2.14
2012/07;1359.78;2.11
2012/08;1403.45;2.08
2012/09;1443.42;2.05
2012/1;1437.82;2.1
2012/11;1394.51;2.2
2012/12;1422.29;2.2
2013/01;1480.4;2.13
2013/02;1512.31;2.1
2013/03;1550.83;2.07
2013/04;1570.7;2.07
2013/05;1639.84;2.01
2013/06;1618.77;2.06
2013/07;1668.68;2.02
2013/08;1670.09;2.04
2013/09;1687.17;2.04
2013/1;1720.03;2.01
2013/11;1783.54;1.95
2013/12;1807.78;1.94
2014/01;1822.36;1.94
2014/02;1817.04;1.97
2014/03;1863.52;1.94
2014/04;1864.26;1.96
2014/05;1889.77;1.96
2014/06;1947.09;1.92
2014/07;1973.1;1.91
2014/08;1961.53;1.94
2014/09;1993.23;1.93
2014/1;1937.27;2
2014/11;2044.57;1.91
2014/12;2054.27;1.92
2015/01;2028.18;1.97
2015/02;2082.2;1.94
2015/03;2079.99;1.96
2015/04;2094.86;1.96
2015/05;2111.94;1.96
2015/06;2099.29;1.99
2015/07;2094.14;2.01
2015/08;2039.87;2.07
2015/09;1944.41;2.19
2015/1;2024.81;2.11
2015/11;2080.62;2.07
2015/12;2054.08;2.11
2016/01;1918.6;2.27
2016/02;1904.42;2.3
2016/03;2021.95;2.17
2016/04;2075.54;2.12
2016/05;2065.55;2.14
2016/06;2083.89;2.13
2016/07;2148.9;2.08
2016/08;2170.95;2.07
2016/09;2157.69;2.09
2016/1;2143.02;2.11
2016/11;2164.99;2.1
2016/12;2246.63;2.03
2017/01;2275.12;2.02
2017/02;2329.91;1.98
2017/03;2366.82;1.96
2017/04;2359.31;1.98
2017/05;2395.35;1.96
2017/06;2433.99;1.94
2017/07;2454.1;1.94
2017/08;2456.22;1.95
2017/09;2492.84;1.93
2017/1;2557;1.89
2017/11;2593.61;1.88
2017/12;2664.34;1.84
2018/01;2789.8;1.77
2018/02;2705.16;1.84
2018/03;2702.77;1.85
2018/04;2642.19;1.9
