capital
3.462182049
3.477233547
3.492294303
3.50736387
3.522441798
3.540333953
3.555410622
3.570494052
3.585583785
3.600679359
3.615780311
3.625121077
3.63160012
3.641012017
3.647550265
3.657033896
3.663631856
3.673187829
3.682768727
3.689444276
3.699098322
3.705834766
3.715562582
3.725315934
3.738060969
3.747842228
3.760633575
3.770442561
3.780277132
3.793148158
3.803010343
3.815927564
3.825817176
3.838780467
3.848697316
3.855575949
3.865568316
3.872509806
3.879496524
3.889615544
3.896666032
3.903762268
3.914009644
3.921170579
3.92837779
3.938755255
3.946028112
3.953347784
3.960714481
3.968128415
3.9755898
3.983098851
3.990655784
3.998260819
4.005914175
4.013616073
4.021366738
4.029166393
4.037015266
4.044913585
4.052861581
4.060859484
4.072128369
4.080198747
4.088319641
4.096491289
4.10471393
4.112987805
4.124572721
4.132921524
4.141322194
4.149774979
4.161567256
4.170096574
4.178678657
4.190622713
4.199282495
4.207995702
4.22009369
4.228885786
4.237731979
4.249986088
4.258912379
4.271263225
4.287032655
4.299429324
4.315267464
4.327709818
4.340188048
4.356140721
4.368664626
4.384686119
4.397255553
4.413345818
4.425960632
4.431605301
4.437333291
4.443144906
4.449040453
4.455020247
4.461084604
4.467233848
4.473468305
4.479788309
4.486194195
4.492686307
4.499264991
4.505930598
4.516233222
4.523040342
4.529935423
4.540484582
4.547523257
4.554650967
4.56545038
4.572723835
4.580087436
4.591140936
4.598652505
4.617102208
4.635588048
4.654109868
4.672667506
4.691260803
4.70619465
4.724882743
4.743606279
4.76236509
4.78115901
4.799987869
4.818851494
4.830155021
4.837725722
4.849196327
4.860735161
4.872342581
4.880188667
4.891966426
4.903814004
4.91573177
4.923858854
4.935950327
4.948113261
4.960348036
4.97655184
4.988899043
5.005237687
5.017698416
5.030232624
5.046790473
5.059440059
5.076136212
5.088902305
5.10573809
5.118621835
5.135598597
5.148601148
5.165720247
5.182896267
5.200129397
5.213339333
5.23071713
5.248152854
5.265646697
5.279067625
5.296708509
5.314408343
5.315515824
5.320966735
5.322405104
5.324032218
5.330002493
5.331962037
5.334111012
5.340604217
5.343087466
5.345760988
5.352781152
5.355791096
5.384005724
5.416488191
5.444803907
5.477436899
5.505850103
5.534321781
5.567183512
5.595747594
5.628751769
5.657404491
5.690547577
5.719285114
5.734636615
5.754564477
5.77005937
5.785644812
5.805846355
5.821577592
5.837400717
5.857880265
5.873851632
5.889916251
5.910678206
5.926893562
5.95711181
5.982722245
6.013080208
6.038783261
6.069279405
6.095073302
6.125706059
6.156393841
6.182305421
6.213126977
6.239124416
6.270078092
6.281413799
6.297795758
6.30934388
6.325958852
6.337721649
6.354572243
6.366552018
6.383640889
6.395839989
6.413169843
6.425590658
6.443164249
6.45078277
6.458579048
6.466553704
6.479744578
6.48802789
6.496491524
6.505136157
6.51396248
6.522971199
6.537229894
6.546555846
6.556066384
6.586134291
6.611161601
6.641427954
6.666610035
6.697075545
6.722412814
6.753078186
6.783828044
6.809380462
6.840330828
6.866039071
6.897190637
6.901618362
6.906293248
6.911215791
6.916386515
6.921805969
6.927474731
6.938747039
6.944859599
6.95122344
6.957839242
6.96470771
6.971829579
6.995322244
7.018953277
7.042723543
7.066633915
7.090685273
7.114878503
7.139214496
7.163694153
7.188318379
7.213088086
7.238004195
7.263067631
7.333193508
7.397921867
7.468636524
7.533827497
7.60511474
7.670750558
7.742593563
7.814707269
7.880971737
7.953613938
8.020275308
8.09342759
8.116110528
8.145260892
8.168158029
8.197563398
8.220676934
8.250339876
8.273672037
8.303595151
8.327148188
8.3573341
8.381110291
8.411561658
8.455263017
8.505670257
8.549517153
8.60014668
8.644133389
8.694979833
8.73910053
8.790158415
8.834407173
8.885670912
8.930041707
8.981505605
9.025992313
9.063463345
9.108136428
9.152882595
9.190504933
9.235433102
9.280431741
9.318197651
9.363373797
9.408617731
9.446519309
9.491936137
9.529939717
9.575526721
9.613629284
9.6593837
9.697582182
9.743501199
9.781792495
9.827873255
9.866254216
9.912493813
9.950961249
9.997356732
10.05171419
10.10612753
10.15259347
10.20714943
10.26175516
10.31640831
10.37110654
10.42584746
10.47235183
10.52721092
10.58210634
10.63703565
10.66664207
10.69633089
10.72610235
10.75595666
10.78589408
10.81591481
10.85460448
10.88472601
10.91493113
10.94522006
10.97559304
11.00605032
11.0191417
11.02371763
11.0373034
11.0510955
11.06509465
11.07055762
11.08505683
11.09976544
11.11468423
11.12104357
11.13646855
11.15210622
11.21203316
11.26313104
11.32320695
11.37435421
11.43457132
11.48575981
11.54611021
11.60650237
11.65771054
11.71822307
11.76945087
11.8300756
11.86250973
11.88561806
11.91830351
11.94162137
11.97456035
11.99808959
12.0312843
12.06457086
12.08837904
12.12192429
12.14594822
12.17975444
12.18470619
12.18997855
12.19557191
12.21112559
12.2172608
12.22371855
12.23049935
12.23760372
12.24503222
12.26243686
12.27041487
12.27871895
12.3454806
12.41231087
12.47920695
12.54616601
12.61318517
12.68026157
12.75746034
12.82459414
12.89177537
12.9590011
13.02626833
13.09357408
13.15049711
13.19699828
13.25405113
13.3005922
13.35777058
13.40434702
13.46164659
13.51897361
13.56555747
13.62299823
13.66960518
13.72715523
13.79568146
13.85320507
13.92180982
13.99042223
14.05903908
14.11641143
14.18508496
14.2537542
14.32241583
14.37959013
14.4482862
14.51696575
14.56234246
14.6077415
14.65316219
14.71035452
14.75573211
14.80112858
14.84654324
14.89197541
14.9374244
14.99488138
15.04027525
15.0856831
15.11899732
15.14026309
15.173824
15.20745931
15.24116918
15.26273572
15.29669531
15.33073046
15.36484133
15.38671286
15.42107651
15.45551692
15.5024321
15.54936248
15.59630731
15.64326588
15.69023745
15.7372213
15.78421668
15.83122287
15.87823912
15.92526469
15.97229883
16.01934081
16.07927669
16.12623785
16.18618277
16.24608893
16.29287062
16.35277667
16.4126387
16.45922649
16.51907918
16.57888256
16.6252619
16.68504663
16.73131215
16.77756864
16.83735875
16.88349385
16.9296168
16.97572679
17.03553716
17.08151619
17.12747912
17.17342516
17.23323815
17.27904357
17.33880549
17.39849385
17.45810647
17.53178939
17.59115028
17.65042782
17.7096198
17.76872403
17.8277383
17.90113736
17.959868
18.018501
17.98944405
17.94655288
17.91903866
17.89219979
17.86603334
17.82615724
17.80150471
17.77751536
17.7541866
17.71726438
17.69542355
17.67423506
17.71046724
17.7467737
17.78315459
17.81961006
17.85614026
17.87838594
17.91518562
17.95206104
17.98901237
18.02603975
18.06314335
18.10032332
18.13757982
18.174913
18.21232303
18.24981006
18.28737426
18.31031188
18.34815319
18.38607271
18.42407059
18.46214701
18.50030211
18.53853607
18.59176687
18.64499793
18.69822838
18.75145733
18.80468393
18.84276341
18.89609453
18.94942151
19.00274347
19.05605951
19.10936874
19.16267026
19.21596319
19.28475357
19.33791119
19.40666931
19.45968515
19.52840448
19.58127205
19.64994602
19.7026588
19.77128081
19.82383227
19.89239568
19.91263484
19.94914134
19.96960697
20.00638433
20.02707793
20.06412802
20.08505107
20.12237579
20.14352979
20.18113104
20.20251752
20.24039724
20.24570321
20.26767189
20.27350697
20.29602031
20.30238626
20.30910278
20.33251463
20.33976478
20.36372815
20.37151389
20.39603165
20.40435504
20.46227343
20.52018829
20.57809865
20.63600356
20.69390204
20.75179312
20.82641694
20.88416595
20.94190369
20.99962918
21.05734144
21.11503948
21.15568593
21.19641062
21.23721371
21.27809535
21.31905568
21.34291042
21.38417338
21.42551612
21.46693878
21.50844153
21.55002452
21.5916879
21.59864559
21.60597637
21.6136806
21.62175869
21.63021103
21.62166621
21.63104663
21.64080255
21.65093444
21.66144284
21.67232829
21.68359134
21.71262312
21.74187744
21.77135511
21.80105692
21.83098368
21.86113621
21.90904853
21.93949422
21.97016781
22.00107016
22.03220209
22.06356446
22.09515812
22.10929677
22.14151704
22.17397157
22.20666127
22.22182461
22.25514883
22.2887113
22.32251295
22.33871373
22.37315816
22.40784497
22.51453828
22.62120248
22.56506301
22.22534758
22.17584815
22.55393789
22.57301788
22.77323428
23.21386449
23.22812106
23.44833771
23.70714286
23.77521459
24.01632981
24.21915767
24.10967535
24.13787631
24.34190737
24.27110085
24.27975541
24.23035022
24.18213121
24.17384215
24.03099608
24.00625613
24.00158254
23.92092954
23.9565994
23.97336904
23.79993448
23.72478437
23.78350321
24.01394091
24.0523905
23.97622155
24.15052473
24.32499837
24.15045621
23.79035139
24.06265398
24.25888207
24.10777495
23.7523151
23.72421241
23.86642145
23.65083995
23.53332235
23.846977
24.14363912
24.07719782
24.01249373
23.85532802
23.55351093
23.38844945
23.46504662
23.56034306
23.54493839
24.09062306
25.15802979
25.46673205
25.61360931
25.8221042
26.09327305
26.07263672
26.03220289
25.62399392
25.0106727
24.65383308
24.6535186
24.84840962
24.6921408
24.46309782
24.66055149
24.68390513
24.51560656
24.23814165
24.26849213
24.24292862
24.27518776
23.89735264
24.27074816
24.36237024
24.15331963
24.1915683
24.72300221
25.28277841
25.31311417
25.26541093
25.75510726
26.35435871
26.64820116
26.73258713
26.62857971
26.63130211
26.9076772
26.99378176
27.20798928
27.37959139
27.37875778
27.6164801
27.33457702
27.33712979
27.17006207
27.38977565
27.61002395
27.65685693
27.4883808
27.53831332
27.7184572
28.05220047
28.3433214
28.36719743
28.3695957
28.24007735
28.40102994
28.49522669
28.70187287
28.81843715
29.0488668
29.2109664
29.09814733
29.17034205
29.17435648
29.36269408
29.32080502
29.34933883
29.49376236
29.40757054
29.43849638
29.51626857
29.594496
29.60380518
29.75306676
29.69342539
29.77463507
29.94953859
30.12475567
30.1823239
30.28771051
30.36977661
30.4998421
30.70198132
30.73614228
30.81916332
30.87858809
30.98692047
31.11988324
31.2044675
31.31394317
31.44830917
31.43565004
31.44887605
31.41431724
31.2841863
30.98914476
31.13254053
30.72540999
30.75410882
31.166064
31.2170489
31.26893406
30.89072118
30.54762001
30.77465718
31.31338421
31.08412231
31.9952323
32.77616389
32.77415193
33.13071052
33.12748686
32.59283312
32.299155
32.08759592
31.93078721
32.022262
31.72469485
31.22190755
31.49077264
32.05199132
32.12623613
31.8366076
32.23272096
31.82415162
32.34545678
33.04789825
33.40249994
33.45114795
33.29760005
33.14871002
32.48443744
32.62304438
32.41873343
32.31760999
32.80636542
32.60529577
32.16896636
31.98505414
32.23617439
31.30430207
31.63111861
31.72427204
30.73752363
30.6183833
32.08681908
32.68857642
32.11358346
31.10401833
31.46925095
32.56855562
32.60297843
33.14684545
33.49863762
34.94785213
36.34788146
36.9552576
37.51268731
38.89118895
38.69258272
37.27370805
37.10916339
36.7304311
37.35209621
38.81709398
39.63888648
40.19821157
40.02761528
40.16464924
39.96960905
40.2024257
40.04216041
40.43093989
40.69875723
40.90598174
40.8058672
39.984427
40.41372781
41.2459022
41.21349569
41.1225668
40.79134695
40.80348082
41.15419319
40.83195799
40.91275886
40.45254699
39.89044566
41.06508076
42.23763711
42.66682839
42.87416631
42.32128821
42.66262537
42.12336418
41.45060852
41.49633947
41.88115989
41.3196
40.89752615
41.17153958
41.87185611
42.83013783
43.90202951
43.94721072
44.58091607
43.75054396
42.45898874
43.28059266
44.21026176
43.85664189
43.07734302
43.28508133
44.51321563
45.10896401
45.57694839
46.75891692
46.88889669
47.40065051
48.30361086
47.41439299
47.86592218
48.28500677
48.81345122
49.78097662
50.76240241
51.52922331
53.47911351
52.44750763
52.06715097
52.11880555
52.79111993
52.76488531
53.80109656
53.92837705
53.97888031
54.55217213
54.16414627
54.2641769
54.16872313
53.45206417
53.53332906
53.8523968
53.78194258
53.36889961
53.31529919
53.00010053
54.27308
54.61402108
54.1329423
53.86192392
53.48736695
53.54445868
53.95050416
54.28229461
54.46192134
54.60635004
56.37603505
56.63257152
56.73020473
55.95106751
52.67448274
51.85429779
53.26410999
52.22482472
47.25635199
46.68146492
51.39689742
56.70016451
58.80373753
57.36674451
54.56210038
53.55101718
53.19440397
50.48053906
50.47805902
51.93657539
50.38167646
51.16930443
49.87720701
49.09990067
51.73814779
49.6593126
48.19233321
47.64512461
48.76850307
55.25661804
54.68988574
52.31898827
53.49585587
56.15124877
56.76321598
58.35405018
56.49200883
58.46116076
62.65929427
66.42791176
73.92374617
76.46898177
77.19463722
78.3050777
77.58134948
79.41777105
80.72621624
81.53889991
79.61758827
77.47929689
75.76676849
77.55401192
78.89193601
78.84661593
78.86668185
80.50824226
80.36457038
78.58995695
77.77897521
74.67514617
74.77738261
76.61188349
80.7863124
82.730795
85.62240867
89.9921022
91.2916907
92.92042246
92.97754597
91.67649372
95.31282229
100.1092629
105.9551552
105.7425757
106.5029934
107.1218859
109.0281507
113.5520556
118.7583024
120.271152
125.5078793
135.1240497
140.8752779
137.5285878
137.5048113
143.5692578
145.8351296
143.7099325
144.8149076
147.6562616
150.0927553
151.3175975
150.3100223
151.2181453
143.7877556
138.7036058
141.8279831
142.3065187
140.1499255
134.6909279
134.792215
142.385512
142.1107588
146.492427
152.5278148
151.8042299
149.0600919
146.2246732
149.1297265
148.7449418
147.7515069
151.8882805
155.0067871
154.3672142
153.8656431
155.2546536
155.5427695
154.6322606
157.8415221
162.7198857
170.9050972
175.3600764
175.3815939
175.5453365
179.0681672
182.1106125
183.706505
179.9986617
177.8567695
177.5713135
176.29349
177.9669849
182.9100487
184.3354231
181.9372689
181.4362468
185.0190791
190.8419435
196.5386088
197.7183336
202.5585746
200.0624001
202.4411494
203.353738
201.628162
203.1663422
210.1372232
215.418976
218.7078176
221.8660114
228.7392158
231.1151942
227.2056095
225.2585931
227.674727
230.614894
234.2682137
243.1312373
249.1151798
253.6892346
251.8230922
247.9782911
251.2598487
255.90064
263.9459879
270.9794344
272.5356227
272.4477041
275.4780893
280.006353
284.1504345
292.5389915
294.5199941
287.1695942
287.4460677
289.2666268
285.8518578
276.4637514
267.9904234
265.389
268.5606985
266.1886057
268.9956686
266.2692677
262.4817236
259.9687853
264.570454
266.8763806
274.776432
282.0408878
286.6857886
297.73932
309.886504
308.9138198
305.6789826
314.0926857
319.5444158
323.8320979
330.9013919
333.9944446
331.5173926
321.7572161
317.6703317
313.9564916
311.7531317
314.4813325
321.7453856
318.9784763
328.0511849
338.1019125
337.3037791
332.0367794
337.8780863
332.8987588
329.808825
336.1747707
343.6545278
352.5827239
352.2858494
356.5389147
363.2773645
369.2649685
373.0464773
382.6190502
383.5086826
382.9519264
385.0475052
386.5633388
392.8416349
395.8472164
401.3073614
419.8315469
430.7395915
422.4520128
430.089705
429.4261492
421.9111103
416.2581937
419.6766247
410.0545012
400.8437977
406.183796
403.5354866
406.1466653
402.3377532
406.8333618
401.2524556
392.0385813
398.3584482
408.4064248
418.9728166
407.0497607
419.8229254
423.5509369
432.8244928
435.9169728
440.0212297
442.797481
461.4855332
466.3498866
470.5155222
480.2058635
472.9860947
466.0112596
472.0559476
475.5864974
487.6622129
498.8246567
507.0271895
505.8159976
490.8469853
494.825197
501.8965395
489.8394426
494.6379149
498.6924272
509.7636218
523.0365198
541.198778
559.9254091
558.6583083
555.6893301
558.437253
559.4372601
567.9538453
573.8357586
568.9283726
588.5605203
601.6056793
573.1861301
554.3985514
564.2960386
565.4228841
567.0027742
570.3650221
577.7736435
582.9490926
596.4921194
574.5738969
560.3523227
562.1219564
574.4734787
586.5695301
595.5852046
599.0364964
596.8762773
597.0957154
599.6676099
604.1270004
590.8626277
600.4938849
612.1292789
620.9971502
614.3676506
612.6757277
617.7320447
607.4820073
605.9682766
611.5717285
616.2371365
611.3522898
606.6002076
596.443053
593.4280685
595.9550831
599.4121476
611.7538069
621.8704782
623.8343907
632.6212117
637.0166277
629.6220442
634.0753264
644.4979321
640.4708919
640.0003963
625.4515384
632.9526666
651.96788
662.1507115
664.129757
686.6305352
691.6996781
713.9139074
716.1389391
731.4978798
723.877529
714.78193
704.8537832
712.2545158
721.3807569
735.172883
730.5132242
749.154295
820.7472077
815.8265116
794.9693306
800.0556403
794.9321931
774.4078739
750.6248724
762.4945404
762.9507455
776.7923041
779.6092163
781.1938677
771.7484307
765.5762037
770.3748012
770.3172771
765.4652444
794.3577375
810.6154137
825.1360407
847.9135145
853.2276101
862.6803819
849.4157936
816.2191283
812.0067217
802.1800156
815.4386641
814.5323847
835.8470102
849.4518435
851.5754731
902.8890829
928.2864783
917.1306222
929.2246763
933.043019
935.3392226
936.8747378
923.3675672
934.0446023
954.7779884
970.3020004
978.7609751
968.1123505
966.3202994
965.3494765
974.6482002
970.4486845
956.9705557
953.0761998
956.1953801
973.4143866
961.492766
934.6887923
915.6529169
905.9465099
902.9523277
918.9197347
913.5866379
902.5938931
907.6653577
920.7924281
922.1343151
924.9637224
938.252005
937.2446154
943.8028126
954.9539049
948.4675103
968.194435
967.7107586
979.0059945
1007.323301
1000.762905
997.5609632
1007.374569
988.0234476
977.1621957
982.2396794
996.104907
997.9061967
1007.814903
994.1944537
997.6731832
1011.704987
1039.229736
1031.525581
1039.874658
1041.443136
1057.521716
1071.113115
1067.219295
1062.532536
1052.789243
1022.384602
995.7560228
1002.6407
1005.478498
1002.663356
1019.377956
1021.331763
1032.399052
1023.507037
1034.612098
1037.353574
1025.95004
1028.79487
1026.67379
1013.972838
993.6570488
997.6156452
1003.174179
